# Creation Date: 2023-10-30
# taken from linelist in https://www2.keck.hawaii.edu/inst/hires/observing.html
# and plots in https://www2.keck.hawaii.edu/inst/hires/ThAr_atlas.html
# converted to vacuum, and matched to NIST,
# see dev_algorithms/wavelengths/hires_ThAr_linelist/create_hires_ThAr_list.py in PypeIt-development-suite
# for wavelength ranges not covered in the Keck webpage, we use NIST+MURPHY from ThAr_lines.dat
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  8032.4088 |    1 |     0 |       900 | NIST+MURPHY |
|   Th I |  8034.6405 |    1 |     0 |      6200 | NIST+MURPHY |
|   Ar I |  8055.5230 |    1 |     0 |         7 | NIST+MURPHY |
|   Th I |  8064.8477 |    1 |     0 |      1400 | NIST+MURPHY |
|   Th I |  8070.9612 |    1 |     0 |        54 | NIST+MURPHY |
|   Th I |  8077.8732 |    1 |     0 |      1200 | NIST+MURPHY |
|   Th I |  8087.4425 |    1 |     0 |      1700 | NIST+MURPHY |
|   Th I |  8091.7091 |    1 |     0 |       370 | NIST+MURPHY |
|   Th I |  8094.4628 |    1 |     0 |       330 | NIST+MURPHY |
|   Th I |  8095.8494 |    1 |     0 |      4400 | NIST+MURPHY |
|   Th I |  8098.4866 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  8131.6407 |    1 |     0 |      1800 | NIST+MURPHY |
|   Th I |  8140.1734 |    1 |     0 |       380 | NIST+MURPHY |
|   Th I |  8145.3772 |    1 |     0 |     12000 | NIST+MURPHY |
|   Th I |  8151.9431 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  8161.9713 |    1 |     0 |      6800 | NIST+MURPHY |
|   Th I |  8164.3029 |    1 |     0 |       180 | NIST+MURPHY |
|  Th II |  8165.3655 |    1 |     0 |       460 | NIST+MURPHY |
|   Th I |  8172.0330 |    1 |     0 |      3000 | NIST+MURPHY |
|   Th I |  8189.1623 |    1 |     0 |     12000 | NIST+MURPHY |
|   Th I |  8193.1369 |    1 |     0 |       220 | NIST+MURPHY |
|   Th I |  8196.6474 |    1 |     0 |       420 | NIST+MURPHY |
|   Th I |  8207.3670 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  8209.7350 |    1 |     0 |       520 | NIST+MURPHY |
|   Th I |  8211.7027 |    1 |     0 |       230 | NIST+MURPHY |
|   Th I |  8216.4054 |    1 |     0 |       600 | NIST+MURPHY |
|  Th II |  8219.4855 |    1 |     0 |       540 | NIST+MURPHY |
|   Th I |  8233.6696 |    1 |     0 |       880 | NIST+MURPHY |
|   Th I |  8236.6113 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  8237.2021 |    1 |     0 |       180 | NIST+MURPHY |
|   Th I |  8254.6622 |    1 |     0 |      4200 | NIST+MURPHY |
|   Th I |  8255.8837 |    1 |     0 |       540 | NIST+MURPHY |
|   Th I |  8257.0120 |    1 |     0 |      1400 | NIST+MURPHY |
|   Th I |  8277.9014 |    1 |     0 |      5900 | NIST+MURPHY |
|   Th I |  8287.8317 |    1 |     0 |        46 | NIST+MURPHY |
|   Th I |  8294.8064 |    1 |     0 |       650 | NIST+MURPHY |
|   Th I |  8297.8300 |    1 |     0 |       640 | NIST+MURPHY |
|   Th I |  8299.4572 |    1 |     0 |       620 | NIST+MURPHY |
|   Th I |  8316.3647 |    1 |     0 |        65 | NIST+MURPHY |
|   Th I |  8318.8898 |    1 |     0 |        70 | NIST+MURPHY |
|   Th I |  8323.1422 |    1 |     0 |         0 | NIST+MURPHY |
|   Th I |  8331.2870 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  8332.7390 |    1 |     0 |     26000 | NIST+MURPHY |
|   Th I |  8335.7201 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  8337.9979 |    1 |     0 |       280 | NIST+MURPHY |
|   Th I |  8346.4745 |    1 |     0 |        64 | NIST+MURPHY |
|   Th I |  8348.1624 |    1 |     0 |       140 | NIST+MURPHY |
|   Th I |  8361.0224 |    1 |     0 |      1700 | NIST+MURPHY |
|   Th I |  8362.7894 |    1 |     0 |       190 | NIST+MURPHY |
|   Th I |  8368.3735 |    1 |     0 |      1000 | NIST+MURPHY |
|   Th I |  8369.6935 |    1 |     0 |      1000 | NIST+MURPHY |
|   Th I |  8381.5291 |    1 |     0 |       430 | NIST+MURPHY |
|   Th I |  8382.0710 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  8385.3924 |    1 |     0 |       100 | NIST+MURPHY |
|   Th I |  8388.0331 |    1 |     0 |       400 | NIST+MURPHY |
|  Th II |  8389.4104 |    1 |     0 |       400 | NIST+MURPHY |
|   Th I |  8390.8419 |    1 |     0 |       840 | NIST+MURPHY |
|  Ar II |  8398.0310 |    1 |     0 |         8 | NIST+MURPHY |
|   Th I |  8419.0398 |    1 |     0 |     21000 | NIST+MURPHY |
|   Th I |  8420.3114 |    1 |     0 |      3900 | NIST+MURPHY |
|   Th I |  8423.5395 |    1 |     0 |     11000 | NIST+MURPHY |
|   Th I |  8447.8077 |    1 |     0 |      6300 | NIST+MURPHY |
|   Th I |  8448.8324 |    1 |     0 |     16000 | NIST+MURPHY |
|   Th I |  8457.2519 |    1 |     0 |       140 | NIST+MURPHY |
|   Th I |  8458.6706 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  8466.5623 |    1 |     0 |      2300 | NIST+MURPHY |
|   Th I |  8467.0871 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  8467.9966 |    1 |     0 |       520 | NIST+MURPHY |
|   Th I |  8474.1539 |    1 |     0 |      1100 | NIST+MURPHY |
|   Th I |  8489.8155 |    1 |     0 |       120 | NIST+MURPHY |
|  Th II |  8503.0154 |    1 |     0 |       350 |   Keck+NIST |
|   Th I |  8512.9620 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  8542.1390 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  8546.0699 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  8557.2941 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  8560.7982 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  8575.4756 |    1 |     0 |      7500 |   Keck+NIST |
|   Th I |  8579.6335 |    1 |     0 |      1400 |   Keck+NIST |
|  Th II |  8594.1992 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  8595.4691 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  8667.8655 |    1 |     0 |      6700 |   Keck+NIST |
|   Th I |  8690.2347 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  8706.0925 |    1 |     0 |       170 |   Keck+NIST |
|   Th I |  8707.2506 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  8709.7501 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  8711.6260 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  8712.8073 |    1 |     0 |       170 |   Keck+NIST |
|  Th II |  8724.0546 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  8726.1134 |    1 |     0 |       150 |   Keck+NIST |
|   Th I |  8726.7726 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  8734.8233 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  8736.4222 |    1 |     0 |       390 |   Keck+NIST |
|   Th I |  8742.1816 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  8750.4332 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  8751.5726 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  8760.6484 |    1 |     0 |      7400 |   Keck+NIST |
|   Th I |  8762.8551 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  8769.1538 |    1 |     0 |         0 |   Keck+NIST |
|  Ar II |  8774.2691 |    1 |     0 |       158 |   Keck+NIST |
|   Th I |  8775.2143 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  8777.9828 |    1 |     0 |      3300 |   Keck+NIST |
|  Th II |  8786.9743 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  8794.4711 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  8807.0071 |    1 |     0 |       820 |   Keck+NIST |
|   Th I |  8891.6344 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  8895.4278 |    1 |     0 |      1400 |   Keck+NIST |
|  Ar II |  8901.7416 |    1 |     0 |        11 |   Keck+NIST |
|  Ar II |  8908.1011 |    1 |     0 |        68 |   Keck+NIST |
|   Th I |  8913.3028 |    1 |     0 |       420 |   Keck+NIST |
|   Th I |  8930.5434 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  8944.1139 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  8951.5793 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  8958.3048 |    1 |     0 |      1200 |   Keck+NIST |
|  Th II |  8960.4449 |    1 |     0 |       410 |   Keck+NIST |
|   Th I |  8970.1018 |    1 |     0 |     19000 |   Keck+NIST |
|   Th I |  8972.3288 |    1 |     0 |       950 |   Keck+NIST |
|   Th I |  8987.7469 |    1 |     0 |       210 |   Keck+NIST |
|   Th I |  8989.8749 |    1 |     0 |       530 |   Keck+NIST |
|   Th I |  8993.3611 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  8997.6581 |    1 |     0 |       410 |   Keck+NIST |
|  Ar II |  9010.9298 |    1 |     0 |        87 |   Keck+NIST |
|   Th I |  9012.3560 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  9014.9998 |    1 |     0 |       740 |   Keck+NIST |
|   Th I |  9019.0650 |    1 |     0 |      2400 |   Keck+NIST |
|  Ar II |  9020.0670 |    1 |     0 |       102 |   Keck+NIST |
|   Th I |  9134.7800 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  9143.0642 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  9168.4103 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  9173.3385 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  9181.2982 |    1 |     0 |      1000 |   Keck+NIST |
|   Ar I |  9197.1610 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  9202.2084 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  9206.4870 |    1 |     0 |     37000 |   Keck+NIST |
|   Th I |  9211.1078 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  9218.4484 |    1 |     0 |       650 |   Keck+NIST |
|   Th I |  9230.0437 |    1 |     0 |      2600 |   Keck+NIST |
|  Th II |  9363.5558 |    1 |     0 |       180 |   Keck+NIST |
|   Th I |  9385.8461 |    1 |     0 |      3900 |   Keck+NIST |
|   Th I |  9391.5063 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  9393.1611 |    1 |     0 |       660 |   Keck+NIST |
|   Th I |  9401.6673 |    1 |     0 |     43000 |   Keck+NIST |
|   Th I |  9411.9298 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  9434.1864 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  9457.7957 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  9463.6227 |    1 |     0 |      9700 |   Keck+NIST |
|   Th I |  9473.2794 |    1 |     0 |      6800 |   Keck+NIST |
|   Th I |  9477.4780 |    1 |     0 |     18000 |   Keck+NIST |
|   Th I |  9489.5277 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  9498.1022 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  9502.9055 |    1 |     0 |       520 |   Keck+NIST |
|   Th I |  9507.9999 |    1 |     0 |      3300 | NIST+MURPHY |
|   Th I |  9510.2601 |    1 |     0 |       330 | NIST+MURPHY |
|   Th I |  9539.0224 |    1 |     0 |       150 | NIST+MURPHY |
|  Ar II |  9543.2822 |    1 |     0 |        38 | NIST+MURPHY |
|   Th I |  9563.8672 |    1 |     0 |      4500 | NIST+MURPHY |
|   Th I |  9568.1821 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  9569.9043 |    1 |     0 |       170 | NIST+MURPHY |
|   Th I |  9570.4531 |    1 |     0 |       250 | NIST+MURPHY |
|   Th I |  9573.0268 |    1 |     0 |        91 | NIST+MURPHY |
|  Th II |  9579.9740 |    1 |     0 |       210 | NIST+MURPHY |
|   Th I |  9585.4413 |    1 |     0 |      1100 | NIST+MURPHY |
|   Th I |  9591.4362 |    1 |     0 |        57 | NIST+MURPHY |
|  Ar II |  9604.5586 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  9608.4401 |    1 |     0 |        59 | NIST+MURPHY |
|   Th I |  9611.1215 |    1 |     0 |       450 | NIST+MURPHY |
|  Ar II |  9622.2149 |    1 |     0 |        56 | NIST+MURPHY |
|  Ar II |  9624.7054 |    1 |     0 |        68 | NIST+MURPHY |
|   Th I |  9627.8379 |    1 |     0 |       500 | NIST+MURPHY |
|   Th I |  9632.2098 |    1 |     0 |      4600 | NIST+MURPHY |
|   Th I |  9635.2852 |    1 |     0 |      7900 | NIST+MURPHY |
|  Th II |  9645.1217 |    1 |     0 |       270 | NIST+MURPHY |
|   Th I |  9667.3483 |    1 |     0 |      8300 | NIST+MURPHY |
|   Th I |  9677.4443 |    1 |     0 |       370 | NIST+MURPHY |
|  Ar II |  9681.4629 |    1 |     0 |        50 | NIST+MURPHY |
|   Th I |  9686.3876 |    1 |     0 |        39 | NIST+MURPHY |
|   Th I |  9687.4556 |    1 |     0 |        51 | NIST+MURPHY |
|   Th I |  9697.6896 |    1 |     0 |       270 | NIST+MURPHY |
|   Th I |  9703.2229 |    1 |     0 |     15000 | NIST+MURPHY |
|   Th I |  9704.9324 |    1 |     0 |       660 | NIST+MURPHY |
|   Th I |  9718.8062 |    1 |     0 |       190 | NIST+MURPHY |
|   Th I |  9738.8820 |    1 |     0 |       150 | NIST+MURPHY |
|  Ar II |  9742.4394 |    1 |     0 |        28 | NIST+MURPHY |
|   Th I |  9749.1351 |    1 |     0 |     27000 | NIST+MURPHY |
|  Ar II |  9752.8088 |    1 |     0 |        51 | NIST+MURPHY |
|   Th I |  9756.2662 |    1 |     0 |       320 | NIST+MURPHY |
|  Ar II |  9758.8169 |    1 |     0 |        85 | NIST+MURPHY |
|   Th I |  9759.8949 |    1 |     0 |       150 | NIST+MURPHY |
|  Ar II |  9761.3126 |    1 |     0 |       107 | NIST+MURPHY |
|  Ar II |  9776.2476 |    1 |     0 |       112 | NIST+MURPHY |
|   Th I |  9792.1951 |    1 |     0 |       270 | NIST+MURPHY |
|   Th I |  9798.8858 |    1 |     0 |      2100 | NIST+MURPHY |
|   Th I |  9803.0499 |    1 |     0 |       130 | NIST+MURPHY |
|  Ar II |  9806.3781 |    1 |     0 |       102 | NIST+MURPHY |
|   Th I |  9815.3878 |    1 |     0 |      9900 | NIST+MURPHY |
|  Ar II |  9817.1122 |    1 |     0 |        28 | NIST+MURPHY |
|   Th I |  9821.8701 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  9829.1434 |    1 |     0 |     24000 | NIST+MURPHY |
|   Th I |  9834.3645 |    1 |     0 |       200 | NIST+MURPHY |
|   Th I |  9836.1189 |    1 |     0 |     32000 | NIST+MURPHY |
|   Th I |  9843.6152 |    1 |     0 |       100 | NIST+MURPHY |
|  Ar II |  9852.1589 |    1 |     0 |       132 | NIST+MURPHY |
|  Ar II |  9856.7630 |    1 |     0 |       129 | NIST+MURPHY |
|   Th I |  9858.4441 |    1 |     0 |       660 | NIST+MURPHY |
|  Th II |  9867.3015 |    1 |     0 |       180 | NIST+MURPHY |
|   Th I |  9868.1535 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I |  9870.5955 |    1 |     0 |       200 | NIST+MURPHY |
|   Th I |  9871.6261 |    1 |     0 |       170 | NIST+MURPHY |
|   Th I |  9874.7011 |    1 |     0 |       220 | NIST+MURPHY |
|   Th I |  9875.3365 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  9876.5219 |    1 |     0 |       640 | NIST+MURPHY |
|  Th II |  9881.2290 |    1 |     0 |        59 | NIST+MURPHY |
|   Th I |  9898.7612 |    1 |     0 |       530 | NIST+MURPHY |
|   Th I |  9901.0668 |    1 |     0 |       180 | NIST+MURPHY |
|   Th I |  9905.0714 |    1 |     0 |       620 | NIST+MURPHY |
|  Ar II |  9908.6019 |    1 |     0 |        87 | NIST+MURPHY |
|  Ar II |  9909.1078 |    1 |     0 |        69 | NIST+MURPHY |
|   Th I |  9910.1878 |    1 |     0 |       180 | NIST+MURPHY |
|  Ar II |  9951.8781 |    1 |     0 |        68 | NIST+MURPHY |
|  Ar II |  9953.8169 |    1 |     0 |        33 | NIST+MURPHY |
|  Ar II |  9955.5338 |    1 |     0 |        54 | NIST+MURPHY |
|   Th I |  9966.2223 |    1 |     0 |       480 | NIST+MURPHY |
|  Ar II |  9969.7757 |    1 |     0 |        89 | NIST+MURPHY |
|   Th I |  9973.1955 |    1 |     0 |      1200 | NIST+MURPHY |
|   Th I |  9977.4235 |    1 |     0 |       670 | NIST+MURPHY |
|  Ar II |  9978.6778 |    1 |     0 |        11 | NIST+MURPHY |
|   Th I |  9987.7870 |    1 |     0 |      2300 | NIST+MURPHY |
|   Th I |  9990.3727 |    1 |     0 |      4900 | NIST+MURPHY |
|   Th I |  9992.6755 |    1 |     0 |       170 | NIST+MURPHY |
|   Th I |  9994.5814 |    1 |     0 |        31 | NIST+MURPHY |
|   Th I |  9995.3876 |    1 |     0 |       280 | NIST+MURPHY |
|   Th I | 10001.7007 |    1 |     0 |       260 | NIST+MURPHY |
|   Th I | 10014.1395 |    1 |     0 |       270 | NIST+MURPHY |
|  Ar II | 10025.0326 |    1 |     0 |       117 | NIST+MURPHY |
|   Th I | 10039.8700 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I | 10042.1156 |    1 |     0 |      6700 | NIST+MURPHY |
|   Th I | 10048.0658 |    1 |     0 |       220 | NIST+MURPHY |
|   Th I | 10058.9654 |    1 |     0 |       180 | NIST+MURPHY |
|   Th I | 10086.5491 |    1 |     0 |      2600 | NIST+MURPHY |
|   Th I | 10091.9001 |    1 |     0 |      8300 | NIST+MURPHY |
|  Ar II | 10114.3641 |    1 |     0 |       229 | NIST+MURPHY |
|  Th II | 10136.3434 |    1 |     0 |      2100 | NIST+MURPHY |
|   Th I | 10140.1647 |    1 |     0 |       190 | NIST+MURPHY |
|   Th I | 10143.2100 |    1 |     0 |      1300 | NIST+MURPHY |
|   Th I | 10144.1763 |    1 |     0 |      4200 | NIST+MURPHY |
|   Th I | 10177.7964 |    1 |     0 |      1200 | NIST+MURPHY |
|   Th I | 10181.3086 |    1 |     0 |      1500 | NIST+MURPHY |
|   Th I | 10183.3833 |    1 |     0 |       290 | NIST+MURPHY |
|   Th I | 10191.2077 |    1 |     0 |       490 | NIST+MURPHY |
|   Th I | 10221.2329 |    1 |     0 |      1300 | NIST+MURPHY |
|  Ar II | 10223.8025 |    1 |     0 |        51 | NIST+MURPHY |
|   Th I | 10226.4600 |    1 |     0 |       300 | NIST+MURPHY |
|   Th I | 10238.8330 |    1 |     0 |       850 | NIST+MURPHY |
|   Th I | 10285.9339 |    1 |     0 |       910 | NIST+MURPHY |
|   Th I | 10311.3689 |    1 |     0 |      1900 | NIST+MURPHY |
|   Th I | 10351.8839 |    1 |     0 |      1200 | NIST+MURPHY |
|  Th II | 10422.4334 |    1 |     0 |      1200 | NIST+MURPHY |
|   Ar I | 10480.9050 |    1 |     0 |        13 | NIST+MURPHY |
|   Th I | 10501.3681 |    1 |     0 |      2200 | NIST+MURPHY |
|   Ar I | 10509.3800 |    1 |     0 |       180 | NIST+MURPHY |
|   Th I | 10515.0843 |    1 |     0 |      2000 | NIST+MURPHY |
|   Th I | 10535.4444 |    1 |     0 |        70 | NIST+MURPHY |
|   Th I | 10536.2689 |    1 |     0 |       260 | NIST+MURPHY |
|   Th I | 10539.7503 |    1 |     0 |       140 | NIST+MURPHY |
|  Th II | 10541.2061 |    1 |     0 |        39 | NIST+MURPHY |
|   Th I | 10543.1016 |    1 |     0 |       100 | NIST+MURPHY |
|   Th I | 10543.8420 |    1 |     0 |      1100 | NIST+MURPHY |
|   Th I | 10548.1817 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I | 10548.7836 |    1 |     0 |        43 | NIST+MURPHY |
|   Th I | 10556.7753 |    1 |     0 |        90 | NIST+MURPHY |
|   Th I | 10557.7277 |    1 |     0 |       500 | NIST+MURPHY |
|   Th I | 10559.3419 |    1 |     0 |      5100 | NIST+MURPHY |
|   Th I | 10561.9928 |    1 |     0 |        33 | NIST+MURPHY |
|   Th I | 10568.1988 |    1 |     0 |      6000 | NIST+MURPHY |
|   Th I | 10570.0757 |    1 |     0 |        57 | NIST+MURPHY |
|   Th I | 10579.2543 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I | 10581.0316 |    1 |     0 |        39 | NIST+MURPHY |
|   Th I | 10582.3807 |    1 |     0 |        46 | NIST+MURPHY |
|   Th I | 10584.6065 |    1 |     0 |         0 | NIST+MURPHY |
|   Th I | 10587.9212 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I | 10589.8225 |    1 |     0 |        77 | NIST+MURPHY |
|   Th I | 10589.9979 |    1 |     0 |       240 | NIST+MURPHY |
|   Th I | 10594.2495 |    1 |     0 |       120 | NIST+MURPHY |
|   Th I | 10595.3908 |    1 |     0 |        33 | NIST+MURPHY |
|   Th I | 10597.6790 |    1 |     0 |        75 | NIST+MURPHY |
|   Th I | 10598.1600 |    1 |     0 |        56 | NIST+MURPHY |
|   Th I | 10599.8082 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I | 10603.4958 |    1 |     0 |        88 | NIST+MURPHY |
|   Th I | 10604.2418 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I | 10608.3641 |    1 |     0 |       450 | NIST+MURPHY |
|   Th I | 10610.0105 |    1 |     0 |        83 | NIST+MURPHY |
|   Th I | 10610.7100 |    1 |     0 |        33 | NIST+MURPHY |
|   Th I | 10611.3496 |    1 |     0 |        37 | NIST+MURPHY |
|   Th I | 10612.8612 |    1 |     0 |        57 | NIST+MURPHY |
|   Th I | 10616.2913 |    1 |     0 |       480 | NIST+MURPHY |
|   Th I | 10617.9106 |    1 |     0 |       610 | NIST+MURPHY |
|  Ar II | 10622.3758 |    1 |     0 |        89 | NIST+MURPHY |
|   Th I | 10625.4533 |    1 |     0 |       170 | NIST+MURPHY |
|   Th I | 10632.7518 |    1 |     0 |        94 | NIST+MURPHY |
|  Ar II | 10641.0352 |    1 |     0 |       135 | NIST+MURPHY |
|   Th I | 10643.2372 |    1 |     0 |        63 | NIST+MURPHY |
|   Th I | 10652.5699 |    1 |     0 |        59 | NIST+MURPHY |
|  Th II | 10661.5022 |    1 |     0 |        51 | NIST+MURPHY |
|  Th II | 10663.7751 |    1 |     0 |        87 | NIST+MURPHY |
|   Th I | 10666.0944 |    1 |     0 |        33 | NIST+MURPHY |
|   Th I | 10667.1537 |    1 |     0 |      1100 | NIST+MURPHY |
|   Th I | 10671.4144 |    1 |     0 |        91 | NIST+MURPHY |
|   Ar I | 10676.4890 |    1 |     0 |       200 | NIST+MURPHY |
|   Th I | 10681.2889 |    1 |     0 |       250 | NIST+MURPHY |
|   Th I | 10681.5521 |    1 |     0 |        51 | NIST+MURPHY |
|   Ar I | 10684.6990 |    1 |     0 |        11 | NIST+MURPHY |
|   Th I | 10693.1012 |    1 |     0 |        49 | NIST+MURPHY |
|   Th I | 10703.2863 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I | 10710.4615 |    1 |     0 |        46 | NIST+MURPHY |
|  Th II | 10726.8615 |    1 |     0 |      1400 | NIST+MURPHY |
|   Th I | 10728.3566 |    1 |     0 |      1700 | NIST+MURPHY |
|   Th I | 10729.8643 |    1 |     0 |     26000 | NIST+MURPHY |
|   Th I | 10735.1835 |    1 |     0 |       880 | NIST+MURPHY |
|  Th II | 10743.4029 |    1 |     0 |        33 | NIST+MURPHY |
|   Th I | 10744.5455 |    1 |     0 |        39 | NIST+MURPHY |
|   Th I | 10747.3097 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I | 10752.3726 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I | 10752.4344 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I | 10757.2758 |    1 |     0 |      1000 | NIST+MURPHY |
|   Th I | 10757.8214 |    1 |     0 |        47 | NIST+MURPHY |
|   Th I | 10761.9896 |    1 |     0 |        57 | NIST+MURPHY |
|  Ar II | 10767.3304 |    1 |     0 |       129 | NIST+MURPHY |
|   Th I | 10775.3849 |    1 |     0 |       210 | NIST+MURPHY |
|   Th I | 10777.2872 |    1 |     0 |        64 | NIST+MURPHY |
|   Th I | 10779.9319 |    1 |     0 |       800 | NIST+MURPHY |
|   Th I | 10781.5809 |    1 |     0 |        48 | NIST+MURPHY |
|   Th I | 10782.0485 |    1 |     0 |       180 | NIST+MURPHY |
|   Th I | 10788.8650 |    1 |     0 |       620 | NIST+MURPHY |
|   Th I | 10789.3193 |    1 |     0 |       320 | NIST+MURPHY |
|   Th I | 10791.5051 |    1 |     0 |        36 | NIST+MURPHY |
|  Th II | 10797.0194 |    1 |     0 |        86 | NIST+MURPHY |
|   Th I | 10803.0062 |    1 |     0 |      1300 | NIST+MURPHY |
|   Th I | 10803.1162 |    1 |     0 |       730 | NIST+MURPHY |
|   Th I | 10805.4914 |    1 |     0 |        57 | NIST+MURPHY |
|   Th I | 10806.7995 |    1 |     0 |        52 | NIST+MURPHY |
|   Th I | 10806.8759 |    1 |     0 |       590 | NIST+MURPHY |
|   Th I | 10807.4824 |    1 |     0 |       100 | NIST+MURPHY |
|   Th I | 10810.3042 |    1 |     0 |       260 | NIST+MURPHY |
|   Th I | 10815.2408 |    1 |     0 |       780 | NIST+MURPHY |
|  Ar II | 10815.8587 |    1 |     0 |       437 | NIST+MURPHY |
|   Th I | 10816.3558 |    1 |     0 |      1700 | NIST+MURPHY |
|   Th I | 10822.4916 |    1 |     0 |        30 | NIST+MURPHY |
|  Th II | 10823.0431 |    1 |     0 |       340 | NIST+MURPHY |
|  Ar II | 10832.4248 |    1 |     0 |        28 | NIST+MURPHY |
|   Th I | 10835.6800 |    1 |     0 |        30 | NIST+MURPHY |
|   Th I | 10837.1406 |    1 |     0 |       360 | NIST+MURPHY |
|  Th II | 10837.5798 |    1 |     0 |        58 | NIST+MURPHY |
|   Th I | 10838.2254 |    1 |     0 |        65 | NIST+MURPHY |
|  Th II | 10838.2750 |    1 |     0 |        44 | NIST+MURPHY |
|   Th I | 10846.4343 |    1 |     0 |        40 | NIST+MURPHY |
|   Th I | 10856.4308 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I | 10860.3296 |    1 |     0 |       120 | NIST+MURPHY |
|  Th II | 10864.7761 |    1 |     0 |        35 | NIST+MURPHY |
|   Th I | 10865.4783 |    1 |     0 |       530 | NIST+MURPHY |
|   Th I | 10867.5706 |    1 |     0 |        80 | NIST+MURPHY |
|   Th I | 10869.9260 |    1 |     0 |        86 | NIST+MURPHY |
|  Ar II | 10870.3215 |    1 |     0 |        48 | NIST+MURPHY |
|  Ar II | 10870.8617 |    1 |     0 |        24 | NIST+MURPHY |
|   Th I | 10872.9405 |    1 |     0 |       730 | NIST+MURPHY |
|   Th I | 10885.5540 |    1 |     0 |        87 | NIST+MURPHY |
|   Th I | 10886.2084 |    1 |     0 |        35 | NIST+MURPHY |
|   Th I | 10886.8763 |    1 |     0 |        50 | NIST+MURPHY |
|   Th I | 10893.2665 |    1 |     0 |       500 | NIST+MURPHY |
|   Th I | 10897.8569 |    1 |     0 |        65 | NIST+MURPHY |
|   Th I | 10904.1745 |    1 |     0 |       600 | NIST+MURPHY |
|   Th I | 10914.3147 |    1 |     0 |       170 | NIST+MURPHY |
